budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count,director,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science_Fiction,Thriller,War,Western,Other_language,de_language,en_language,es_language,fr_language,ja_language,Columbia Pictures,Dune Entertainment,New Line Cinema,Other_company,Paramount Pictures,Relativity Media,Twentieth Century Fox Film Corporation,Universal Pictures,Village Roadshow Pictures,Walt Disney Pictures,Warner Bros.,Canada,France,Germany,Other_country,United Kingdom,United States of America,year,month,day,weekday,day_of_year,gdp
90000000,Action Adventure Comedy Science_Fiction,en,104.121555,"[{""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Parkes+MacDonald Image Nation"", ""id"": 49325}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-07-02,589390539,98.0,Men in Black,6.9,4412,Barry Sonnenfeld,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1997,7,2,2,183,8577552
90000000,Animation Comedy Family,en,73.575118,"[{""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-30,497366869,92.0,Toy Story 2,7.3,3806,John Lasseter,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,10,30,5,303,9631172
100000000,Animation Comedy Family,en,46.781182,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-09-17,242988466,90.0,Cloudy with a Chance of Meatballs,6.5,1747,Phil Lord,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,9,17,3,260,14478067
90000000,Animation Comedy Family Adventure,en,69.457898,"[{""name"": ""Blue Sky Studios"", ""id"": 9383}, {""name"": ""Twentieth Century Fox Animation"", ""id"": 11749}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-06-29,886686817,94.0,Ice Age: Dawn of the Dinosaurs,6.5,2271,Carlos Saldanha,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,6,29,0,180,14478067
90000000,Drama Thriller Crime,en,63.429157,"[{""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""Plan B Entertainment"", ""id"": 45778}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-05,289847354,151.0,The Departed,7.9,4339,Martin Scorsese,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2006,10,5,3,278,13815583
92000000,Action Comedy,en,43.192048,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Goldcrest Pictures"", ""id"": 11843}, {""name"": ""Red Hour Films"", ""id"": 12178}, {""name"": ""Internationale Filmproduktion Stella-del-Sud Second"", ""id"": 12379}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2008-08-09,188072649,107.0,Tropic Thunder,6.5,1667,Ben Stiller,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2008,8,9,5,222,14769862
90000000,Thriller Crime Mystery Drama,en,47.651083,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Film Rites"", ""id"": 8083}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Yellow Bird"", ""id"": 33817}, {""name"": ""Ground Control"", ""id"": 47479}]","[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-12-14,232617430,158.0,The Girl with the Dragon Tattoo,7.2,2434,David Fincher,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,12,14,2,348,15599732
90000000,Action Adventure Crime Mystery,en,57.834787,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Internationale Filmproduktion Blackbird Dritte"", ""id"": 19855}, {""name"": ""Wigram Productions"", ""id"": 23202}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-12-23,524028679,128.0,Sherlock Holmes,7.0,5766,Guy Ritchie,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,2009,12,23,2,357,14478067
100000000,Drama,en,29.608322,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Sean Daniel Company"", ""id"": 19857}, {""name"": ""LightWorkers Media"", ""id"": 23920}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-08-17,94061311,125.0,Ben-Hur,5.3,621,Timur Bekmambetov,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,8,17,2,230,18804913
120000000,Animation Family Adventure Science_Fiction,en,51.548589,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Feature Animation"", ""id"": 10217}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-06-02,186053725,95.0,Atlantis: The Lost Empire,6.7,1224,Gary Trousdale,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2001,6,2,5,153,10581929
90000000,Comedy Action,en,40.597344,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Sony Pictures Releasing"", ""id"": 3045}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-06-05,201596308,113.0,You Don't Mess with the Zohan,5.5,1048,Dennis Dugan,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2008,6,5,3,157,14769862
88000000,Action Comedy Science_Fiction,en,140.849495,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-07-16,243637091,105.0,Pixels,5.6,2513,Chris Columbus,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7,16,3,197,18295019
90000000,Drama Science_Fiction Mystery,en,55.249434,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""South Side Amusement Company"", ""id"": 43910}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-07-11,171120329,150.0,Contact,7.2,1308,Robert Zemeckis,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1997,7,11,4,192,8577552
80000000,Crime Thriller,en,18.69984,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Misher Films"", ""id"": 11581}, {""name"": ""Motion Picture JOTA Produktions"", ""id"": 20194}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-04-08,162944923,128.0,The Interpreter,6.2,392,Sydney Pollack,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,2005,4,8,4,98,13039197
90000000,Adventure Family Fantasy,en,40.262261,"[{""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-08-07,174578751,106.0,Percy Jackson: Sea of Monsters,5.9,1648,Thor Freudenthal,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,8,7,2,219,16880683
90000000,Action Adventure Comedy Crime Mystery,en,51.535701,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""K/O Paper Products"", ""id"": 7296}, {""name"": ""TIK Films"", ""id"": 72441}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-06-02,334901337,129.0,Now You See Me 2,6.7,3235,Jon M. Chu,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2016,6,2,3,154,18804913
90000000,Animation Adventure Comedy Family,en,46.200042,"[{""name"": ""Blue Sky Studios"", ""id"": 9383}, {""name"": ""Twentieth Century Fox Animation"", ""id"": 11749}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-04-03,484635760,96.0,Rio,6.5,2166,Carlos Saldanha,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,4,3,6,93,15599732
88000000,Romance Drama History,en,24.100863,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Parkway Pictures (I)"", ""id"": 631}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-06-02,108539911,144.0,Cinderella Man,7.3,616,Ron Howard,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2005,6,2,3,153,13039197
87000000,Drama History,en,14.824166,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""DreamWorks Pictures"", ""id"": 7293}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-07-22,148336445,141.0,Seabiscuit,6.7,216,Gary Ross,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2003,7,22,1,203,11456450
100000000,Animation Comedy,en,37.272385,"[{""name"": ""Kennedy Miller Productions"", ""id"": 2537}, {""name"": ""Animal Logic"", ""id"": 8089}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2006-11-16,384335608,108.0,Happy Feet,5.9,1410,George Miller,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,11,16,3,320,13815583
75000000,Action Drama Thriller,en,53.213931,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""Hypnotic"", ""id"": 7384}, {""name"": ""Motion Picture THETA Produktionsgesellschaft"", ""id"": 11346}, {""name"": ""Ludlum Entertainment"", ""id"": 11347}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-07-23,288500217,108.0,The Bourne Supremacy,7.2,2825,Paul Greengrass,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2004,7,23,4,205,12217196
85000000,Thriller Crime,en,60.929352,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Section Eight"", ""id"": 129}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""WV Films II"", ""id"": 24939}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-12-07,450717150,116.0,Ocean's Eleven,7.2,3783,Steven Soderbergh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2001,12,7,4,341,10581929
75000000,Adventure Action Thriller,en,36.605246,"[{""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Nouvelles \u00c9ditions de Films (NEF)"", ""id"": 753}, {""name"": ""New Legacy"", ""id"": 939}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-08-31,132274484,110.0,The Three Musketeers,5.6,924,Paul W.S. Anderson,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2011,8,31,2,243,15599732
85000000,Animation Comedy Family Fantasy,en,56.257411,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-09-20,358375603,91.0,Hotel Transylvania,6.8,2566,Genndy Tartakovsky,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,9,20,3,264,16253970
85000000,Comedy Family Fantasy Romance,en,29.21998,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Josephson Entertainment"", ""id"": 1894}, {""name"": ""Andalasia Productions"", ""id"": 8908}, {""name"": ""Right Coast Productions"", ""id"": 8909}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-11-20,340487652,107.0,Enchanted,6.6,1449,Kevin Lima,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2007,11,20,1,324,14474228
85000000,Action Thriller,en,34.773106,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Bluegrass Films"", ""id"": 13778}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-02-09,208076205,115.0,Safe House,6.3,1345,Daniel Espinosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2012,2,9,3,40,16253970
75000000,Action Comedy,en,36.743324,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Image Entertainment"", ""id"": 3086}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Rat Entertainment"", ""id"": 12007}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-11-02,152930623,104.0,Tower Heist,5.8,932,Brett Ratner,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2011,11,2,2,306,15599732
85000000,Comedy Romance,en,44.967453000000006,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Waverly Films"", ""id"": 735}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-12-08,194168700,136.0,The Holiday,6.7,1225,Nancy Meyers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,2006,12,8,4,342,13815583
85000000,Comedy Romance,en,16.479851,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Waverly Films"", ""id"": 735}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-12-23,219103655,121.0,It's Complicated,6.2,360,Nancy Meyers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2009,12,23,2,357,14478067
85000000,Crime Thriller,en,42.069993,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Section Eight"", ""id"": 129}, {""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-06-07,311312624,122.0,Ocean's Thirteen,6.5,1999,Steven Soderbergh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2007,6,7,3,158,14474228
85000000,Adventure Animation Family,en,26.61951,"[{""name"": ""Sony Pictures Animation"", ""id"": 2251}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-29,197309027,83.0,Open Season,6.1,656,Jill Culton,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,9,29,4,272,13815583
85000000,Adventure Action Science_Fiction,en,80.316463,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-03-14,288747895,139.0,Divergent,6.9,4663,Neil Burger,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,3,14,4,73,17608138
85000000,Adventure Action Comedy Thriller,en,24.107835,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Strike Entertainment"", ""id"": 655}, {""name"": ""WWE Studios"", ""id"": 10339}, {""name"": ""Misher Films"", ""id"": 11581}, {""name"": ""IM3 Entertainment"", ""id"": 90249}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-09-26,80916492,104.0,The Rundown,6.4,514,Peter Berg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2003,9,26,4,269,11456450
85000000,Drama History Romance,en,16.595874,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Red Wagon Productions"", ""id"": 780}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-12-06,162242962,145.0,Memoirs of a Geisha,7.3,652,Rob Marshall,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,12,6,1,340,13039197
85000000,Action Crime Drama Thriller,en,8.282876,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-06-03,158468292,104.0,The Fast and the Furious: Tokyo Drift,6.1,1705,Justin Lin,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2006,6,3,5,154,13815583
90000000,Fantasy Drama Mystery,en,36.069611,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""City Light Films"", ""id"": 136}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-11-12,142940100,178.0,Meet Joe Black,6.9,1147,Martin Brest,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1998,11,12,3,316,9062817
85000000,Action Thriller Drama,en,18.827753,"[{""name"": ""David Foster Productions"", ""id"": 496}, {""name"": ""Bel Air Entertainment"", ""id"": 788}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Hacienda Productions"", ""id"": 43717}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-02-06,78382433,108.0,Collateral Damage,5.5,427,Andrew Davis,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2002,2,6,2,37,10929108
60000000,Action Adventure Comedy,en,38.885195,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Marc Platt Productions"", ""id"": 2527}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2010-07-27,47664559,112.0,Scott Pilgrim vs. the World,7.2,2126,Edgar Wright,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2010,7,27,1,208,15048971
50000000,Action Science_Fiction,en,57.67393199999999,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Reliance BIG Entertainment"", ""id"": 6733}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Rena Film"", ""id"": 46506}, {""name"": ""Peach Trees"", ""id"": 46507}]","[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",2012-09-07,41037742,95.0,Dredd,6.6,1940,Pete Travis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2012,9,7,4,251,16253970
85000000,Comedy Family,en,11.77398,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2010-07-30,112483764,82.0,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,119,Brad Peyton,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2010,7,30,4,211,15048971
85000000,Adventure Fantasy Science_Fiction,en,21.218000000000004,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Hypnotic"", ""id"": 7384}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-02-10,222231186,88.0,Jumper,5.9,1799,Doug Liman,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2008,2,10,6,41,14769862
80000000,Fantasy Comedy,en,109.68478799999998,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Shady Acres Entertainment"", ""id"": 159}, {""name"": ""Pit Bull Productions"", ""id"": 160}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-05-23,484572835,101.0,Bruce Almighty,6.4,3012,Tom Shadyac,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2003,5,23,4,143,11456450
80000000,Thriller Adventure Action,en,77.58066099999998,"[{""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-08-03,274470394,103.0,The Expendables,6.0,2926,Sylvester Stallone,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,8,3,1,215,15048971
80000000,Adventure Action Thriller,en,75.290998,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-05-22,457696359,110.0,Mission: Impossible,6.7,2631,Brian De Palma,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1996,5,22,2,143,8073122
